image_name,height,width,pixels
Glas-7_binary.npy,361,324,116964
Glas-8_binary.npy,361,324,116964
Glas-9_binary.npy,361,324,116964
HCircle-10_binary.npy,331,194,64214
HCircle-11_binary.npy,331,194,64214
HCircle-12_binary.npy,331,194,64214
HCircle-13_binary.npy,315,194,61110
HCircle-14_binary.npy,362,191,69142
HCircle-15_binary.npy,331,194,64214
HCircle-16_binary.npy,331,194,64214
HCircle-17_binary.npy,331,194,64214
HCircle-18_binary.npy,271,146,39566
HCircle-19_binary.npy,331,194,64214
HCircle-1_binary.npy,331,194,64214
HCircle-20_binary.npy,331,211,69841
HCircle-2_binary.npy,331,221,73151
HCircle-3_binary.npy,331,166,54946
HCircle-4_binary.npy,332,185,61420
HCircle-5_binary.npy,331,194,64214
HCircle-6_binary.npy,331,194,64214
HCircle-7_binary.npy,331,194,64214
HCircle-8_binary.npy,331,194,64214
HCircle-9_binary.npy,331,185,61235
Heart-10_binary.npy,384,447,171648
Heart-11_binary.npy,384,464,178176
Heart-12_binary.npy,377,464,174928
Heart-13_binary.npy,384,464,178176
Heart-14_binary.npy,384,360,138240
Heart-15_binary.npy,384,464,178176
Heart-16_binary.npy,384,464,178176
Heart-17_binary.npy,384,464,178176
Heart-18_binary.npy,384,464,178176
Heart-19_binary.npy,384,464,178176
Heart-1_binary.npy,384,464,178176
Heart-20_binary.npy,384,447,171648
Heart-2_binary.npy,343,464,159152
Heart-3_binary.npy,384,464,178176
Heart-4_binary.npy,384,464,178176
Heart-5_binary.npy,318,464,147552
Heart-6_binary.npy,384,464,178176
Heart-7_binary.npy,384,464,178176
Heart-8_binary.npy,380,446,169480
Heart-9_binary.npy,380,423,160740
Misk-10_binary.npy,403,336,135408
Misk-11_binary.npy,403,331,133393
Misk-12_binary.npy,403,331,133393
Misk-13_binary.npy,384,333,127872
Misk-14_binary.npy,403,351,141453
Misk-15_binary.npy,405,351,142155
Misk-16_binary.npy,431,331,142661
Misk-17_binary.npy,403,331,133393
Misk-18_binary.npy,403,348,140244
Misk-19_binary.npy,403,347,139841
Misk-1_binary.npy,403,331,133393
Misk-20_binary.npy,403,340,137020
Misk-2_binary.npy,403,317,127751
Misk-3_binary.npy,403,331,133393
Misk-4_binary.npy,355,331,117505
Misk-5_binary.npy,403,322,129766
Misk-6_binary.npy,375,331,124125
Misk-7_binary.npy,404,329,132916
Misk-8_binary.npy,403,331,133393
Misk-9_binary.npy,403,331,133393
apple-10_binary.npy,256,256,65536
apple-11_binary.npy,256,256,65536
apple-12_binary.npy,256,256,65536
apple-13_binary.npy,256,256,65536
apple-14_binary.npy,256,256,65536
apple-15_binary.npy,256,256,65536
apple-16_binary.npy,256,256,65536
apple-17_binary.npy,256,256,65536
apple-18_binary.npy,256,256,65536
apple-19_binary.npy,256,256,65536
apple-1_binary.npy,256,256,65536
apple-20_binary.npy,256,256,65536
apple-2_binary.npy,256,256,65536
apple-3_binary.npy,256,256,65536
apple-4_binary.npy,256,256,65536
apple-5_binary.npy,256,256,65536
apple-6_binary.npy,256,256,65536
apple-7_binary.npy,256,256,65536
apple-8_binary.npy,256,256,65536
apple-9_binary.npy,256,256,65536
bat-10_binary.npy,346,740,256040
bat-11_binary.npy,743,791,587713
bat-12_binary.npy,216,474,102384
bat-13_binary.npy,472,503,237416
bat-14_binary.npy,464,719,333616
bat-15_binary.npy,819,851,696969
bat-16_binary.npy,393,661,259773
bat-17_binary.npy,661,393,259773
bat-18_binary.npy,403,612,246636
bat-19_binary.npy,612,403,246636
bat-1_binary.npy,585,626,366210
bat-20_binary.npy,393,661,259773
bat-2_binary.npy,325,746,242450
bat-3_binary.npy,730,781,570130
bat-4_binary.npy,403,612,246636
bat-5_binary.npy,703,729,512487
bat-6_binary.npy,289,593,171377
bat-7_binary.npy,603,641,386523
bat-8_binary.npy,168,395,66360
bat-9_binary.npy,384,413,158592
beetle-10_binary.npy,418,412,172216
beetle-11_binary.npy,241,130,31330
beetle-12_binary.npy,270,257,69390
beetle-13_binary.npy,201,198,39798
beetle-14_binary.npy,274,229,62746
beetle-15_binary.npy,358,354,126732
beetle-16_binary.npy,282,138,38916
beetle-17_binary.npy,305,289,88145
beetle-18_binary.npy,285,150,42750
beetle-19_binary.npy,215,146,31390
beetle-1_binary.npy,660,613,404580
beetle-20_binary.npy,318,269,85542
beetle-2_binary.npy,303,273,82719
beetle-3_binary.npy,217,216,46872
beetle-4_binary.npy,442,258,114036
beetle-5_binary.npy,208,156,32448
beetle-6_binary.npy,262,254,66548
beetle-7_binary.npy,249,197,49053
beetle-8_binary.npy,319,313,99847
beetle-9_binary.npy,418,412,172216
bell-10_binary.npy,420,320,134400
bell-11_binary.npy,167,140,23380
bell-12_binary.npy,167,140,23380
bell-13_binary.npy,253,190,48070
bell-14_binary.npy,253,190,48070
bell-15_binary.npy,303,237,71811
bell-16_binary.npy,303,237,71811
bell-17_binary.npy,110,96,10560
bell-18_binary.npy,110,96,10560
bell-19_binary.npy,87,70,6090
bell-1_binary.npy,255,252,64260
bell-20_binary.npy,480,640,307200
bell-2_binary.npy,64,59,3776
bell-3_binary.npy,210,160,33600
bell-4_binary.npy,87,70,6090
bell-5_binary.npy,222,189,41958
bell-6_binary.npy,149,112,16688
bell-7_binary.npy,149,112,16688
bell-8_binary.npy,210,160,33600
bell-9_binary.npy,210,160,33600
bird-10_binary.npy,386,390,150540
bird-11_binary.npy,288,261,75168
bird-12_binary.npy,261,288,75168
bird-13_binary.npy,142,138,19596
bird-14_binary.npy,150,181,27150
bird-15_binary.npy,520,443,230360
bird-16_binary.npy,227,301,68327
bird-17_binary.npy,252,320,80640
bird-18_binary.npy,241,274,66034
bird-19_binary.npy,252,320,80640
bird-1_binary.npy,296,423,125208
bird-20_binary.npy,380,490,186200
bird-2_binary.npy,248,253,62744
bird-3_binary.npy,613,416,255008
bird-4_binary.npy,739,715,528385
bird-5_binary.npy,407,419,170533
bird-6_binary.npy,583,585,341055
bird-7_binary.npy,305,290,88450
bird-8_binary.npy,422,420,177240
bird-9_binary.npy,261,288,75168
bottle-01_binary.npy,288,352,101376
bottle-02_binary.npy,288,352,101376
bottle-03_binary.npy,288,352,101376
bottle-04_binary.npy,288,352,101376
bottle-05_binary.npy,288,352,101376
bottle-06_binary.npy,288,352,101376
bottle-07_binary.npy,288,352,101376
bottle-08_binary.npy,288,352,101376
bottle-09_binary.npy,288,352,101376
bottle-10_binary.npy,288,352,101376
bottle-11_binary.npy,288,352,101376
bottle-12_binary.npy,288,352,101376
bottle-13_binary.npy,288,352,101376
bottle-14_binary.npy,288,352,101376
bottle-15_binary.npy,288,352,101376
bottle-16_binary.npy,288,352,101376
bottle-17_binary.npy,288,352,101376
bottle-18_binary.npy,288,352,101376
bottle-19_binary.npy,288,352,101376
bottle-20_binary.npy,288,352,101376
brick-01_binary.npy,288,352,101376
brick-02_binary.npy,288,352,101376
brick-03_binary.npy,288,352,101376
brick-04_binary.npy,288,352,101376
brick-05_binary.npy,288,352,101376
brick-06_binary.npy,288,352,101376
brick-07_binary.npy,288,352,101376
brick-08_binary.npy,288,352,101376
brick-09_binary.npy,288,352,101376
brick-10_binary.npy,288,352,101376
brick-11_binary.npy,288,352,101376
brick-12_binary.npy,288,352,101376
brick-13_binary.npy,288,352,101376
brick-14_binary.npy,288,352,101376
brick-15_binary.npy,288,352,101376
brick-16_binary.npy,288,352,101376
brick-17_binary.npy,288,352,101376
brick-18_binary.npy,288,352,101376
brick-19_binary.npy,288,352,101376
brick-20_binary.npy,288,352,101376
butterfly-10_binary.npy,304,373,113392
butterfly-11_binary.npy,474,483,228942
butterfly-12_binary.npy,359,392,140728
butterfly-13_binary.npy,528,532,280896
butterfly-14_binary.npy,255,277,70635
butterfly-15_binary.npy,375,377,141375
butterfly-16_binary.npy,518,336,174048
butterfly-17_binary.npy,614,593,364102
butterfly-18_binary.npy,269,331,89039
butterfly-19_binary.npy,421,429,180609
butterfly-1_binary.npy,459,500,229500
butterfly-20_binary.npy,419,402,168438
butterfly-2_binary.npy,675,680,459000
butterfly-3_binary.npy,502,496,248992
butterfly-4_binary.npy,705,704,496320
butterfly-5_binary.npy,331,334,110554
butterfly-6_binary.npy,470,471,221370
butterfly-7_binary.npy,182,281,51142
butterfly-8_binary.npy,320,335,107200
butterfly-9_binary.npy,580,579,335820
camel-10_binary.npy,333,369,122877
camel-11_binary.npy,307,390,119730
camel-12_binary.npy,320,376,120320
camel-13_binary.npy,317,385,122045
camel-14_binary.npy,338,363,122694
camel-15_binary.npy,363,382,138666
camel-16_binary.npy,357,437,156009
camel-17_binary.npy,376,367,137992
camel-18_binary.npy,369,390,143910
camel-19_binary.npy,313,368,115184
camel-1_binary.npy,355,391,138805
camel-20_binary.npy,315,344,108360
camel-2_binary.npy,323,352,113696
camel-3_binary.npy,346,346,119716
camel-4_binary.npy,355,397,140935
camel-5_binary.npy,343,324,111132
camel-6_binary.npy,339,390,132210
camel-7_binary.npy,325,413,134225
camel-8_binary.npy,336,383,128688
camel-9_binary.npy,355,380,134900
car-01_binary.npy,288,352,101376
car-02_binary.npy,288,352,101376
car-03_binary.npy,288,352,101376
car-04_binary.npy,288,352,101376
car-05_binary.npy,288,352,101376
car-06_binary.npy,288,352,101376
car-07_binary.npy,288,352,101376
car-08_binary.npy,288,352,101376
car-09_binary.npy,288,352,101376
car-10_binary.npy,288,352,101376
car-11_binary.npy,288,352,101376
car-12_binary.npy,288,352,101376
car-13_binary.npy,288,352,101376
car-14_binary.npy,288,352,101376
car-15_binary.npy,288,352,101376
car-16_binary.npy,288,352,101376
car-17_binary.npy,288,352,101376
car-18_binary.npy,288,352,101376
car-19_binary.npy,288,352,101376
car-20_binary.npy,288,352,101376
carriage-01_binary.npy,288,352,101376
carriage-02_binary.npy,288,352,101376
carriage-03_binary.npy,288,352,101376
carriage-04_binary.npy,288,352,101376
carriage-05_binary.npy,288,352,101376
carriage-06_binary.npy,288,352,101376
carriage-07_binary.npy,288,352,101376
carriage-08_binary.npy,288,352,101376
carriage-09_binary.npy,288,352,101376
carriage-10_binary.npy,288,352,101376
carriage-11_binary.npy,288,352,101376
carriage-12_binary.npy,288,352,101376
carriage-13_binary.npy,288,352,101376
carriage-14_binary.npy,288,352,101376
carriage-15_binary.npy,288,352,101376
carriage-16_binary.npy,288,352,101376
carriage-17_binary.npy,288,352,101376
carriage-18_binary.npy,288,352,101376
carriage-19_binary.npy,288,352,101376
carriage-20_binary.npy,288,352,101376
cattle-10_binary.npy,345,580,200100
cattle-11_binary.npy,639,667,426213
cattle-12_binary.npy,281,440,123640
cattle-13_binary.npy,499,519,258981
cattle-14_binary.npy,275,445,122375
cattle-15_binary.npy,498,520,258960
cattle-16_binary.npy,389,582,226398
cattle-17_binary.npy,673,697,469081
cattle-18_binary.npy,254,463,117602
cattle-19_binary.npy,494,520,256880
cattle-1_binary.npy,476,495,235620
cattle-20_binary.npy,270,416,112320
cattle-2_binary.npy,406,705,286230
cattle-3_binary.npy,765,802,613530
cattle-4_binary.npy,381,534,203454
cattle-5_binary.npy,636,655,416580
cattle-6_binary.npy,272,422,114784
cattle-7_binary.npy,481,501,240981
cattle-8_binary.npy,273,432,117936
cattle-9_binary.npy,487,508,247396
cellular_phone-10_binary.npy,194,471,91374
cellular_phone-11_binary.npy,192,448,86016
cellular_phone-12_binary.npy,169,403,68107
cellular_phone-13_binary.npy,169,427,72163
cellular_phone-14_binary.npy,172,378,65016
cellular_phone-15_binary.npy,168,385,64680
cellular_phone-16_binary.npy,192,465,89280
cellular_phone-17_binary.npy,175,414,72450
cellular_phone-18_binary.npy,186,424,78864
cellular_phone-19_binary.npy,183,426,77958
cellular_phone-1_binary.npy,213,520,110760
cellular_phone-20_binary.npy,174,401,69774
cellular_phone-2_binary.npy,146,366,53436
cellular_phone-3_binary.npy,175,426,74550
cellular_phone-4_binary.npy,204,469,95676
cellular_phone-5_binary.npy,175,419,73325
cellular_phone-6_binary.npy,191,445,84995
cellular_phone-7_binary.npy,163,388,63244
cellular_phone-8_binary.npy,165,415,68475
cellular_phone-9_binary.npy,168,424,71232
chicken-10_binary.npy,139,139,19321
chicken-11_binary.npy,139,139,19321
chicken-12_binary.npy,396,412,163152
chicken-13_binary.npy,99,123,12177
chicken-14_binary.npy,123,99,12177
chicken-15_binary.npy,270,347,93690
chicken-16_binary.npy,261,214,55854
chicken-17_binary.npy,266,286,76076
chicken-18_binary.npy,375,331,124125
chicken-19_binary.npy,267,191,50997
chicken-1_binary.npy,396,412,163152
chicken-20_binary.npy,412,396,163152
chicken-2_binary.npy,246,283,69618
chicken-3_binary.npy,372,377,140244
chicken-4_binary.npy,292,284,82928
chicken-5_binary.npy,408,408,166464
chicken-6_binary.npy,123,135,16605
chicken-7_binary.npy,135,123,16605
chicken-8_binary.npy,107,98,10486
chicken-9_binary.npy,98,107,10486
children-10_binary.npy,240,352,84480
children-11_binary.npy,240,352,84480
children-12_binary.npy,240,352,84480
children-13_binary.npy,240,352,84480
children-14_binary.npy,240,352,84480
children-15_binary.npy,240,352,84480
children-16_binary.npy,240,352,84480
children-17_binary.npy,240,352,84480
children-18_binary.npy,240,352,84480
children-19_binary.npy,240,352,84480
children-1_binary.npy,240,352,84480
children-20_binary.npy,240,352,84480
children-2_binary.npy,240,352,84480
children-3_binary.npy,240,352,84480
children-4_binary.npy,240,352,84480
children-5_binary.npy,240,352,84480
children-6_binary.npy,240,352,84480
children-7_binary.npy,240,352,84480
children-8_binary.npy,240,352,84480
children-9_binary.npy,240,352,84480
chopper-01_binary.npy,288,352,101376
chopper-02_binary.npy,288,352,101376
chopper-03_binary.npy,288,352,101376
chopper-04_binary.npy,288,352,101376
chopper-05_binary.npy,288,352,101376
chopper-06_binary.npy,288,352,101376
chopper-07_binary.npy,288,352,101376
chopper-08_binary.npy,288,352,101376
chopper-09_binary.npy,288,352,101376
chopper-10_binary.npy,288,352,101376
chopper-11_binary.npy,288,352,101376
chopper-12_binary.npy,288,352,101376
chopper-13_binary.npy,288,352,101376
chopper-14_binary.npy,288,352,101376
chopper-15_binary.npy,288,352,101376
chopper-16_binary.npy,288,352,101376
chopper-17_binary.npy,288,352,101376
chopper-18_binary.npy,288,352,101376
chopper-19_binary.npy,288,352,101376
chopper-20_binary.npy,288,352,101376
classic-10_binary.npy,166,309,51294
classic-11_binary.npy,166,309,51294
classic-12_binary.npy,286,481,137566
classic-13_binary.npy,252,569,143388
classic-14_binary.npy,488,1110,541680
classic-15_binary.npy,488,1110,541680
classic-16_binary.npy,278,481,133718
classic-17_binary.npy,278,481,133718
classic-18_binary.npy,286,474,135564
classic-19_binary.npy,286,474,135564
classic-1_binary.npy,252,569,143388
classic-20_binary.npy,252,569,143388
classic-2_binary.npy,145,376,54520
classic-3_binary.npy,145,376,54520
classic-4_binary.npy,333,744,247752
classic-5_binary.npy,333,744,247752
classic-6_binary.npy,202,344,69488
classic-7_binary.npy,202,344,69488
classic-8_binary.npy,347,943,327221
classic-9_binary.npy,347,943,327221
confusions_binary.npy,346,461,159506
crown-10_binary.npy,89,172,15308
crown-11_binary.npy,114,192,21888
crown-12_binary.npy,50,93,4650
crown-13_binary.npy,77,133,10241
crown-14_binary.npy,72,149,10728
crown-15_binary.npy,89,151,13439
crown-16_binary.npy,89,151,13439
crown-17_binary.npy,113,181,20453
crown-18_binary.npy,164,264,43296
crown-19_binary.npy,41,72,2952
crown-1_binary.npy,521,633,329793
crown-20_binary.npy,88,155,13640
crown-2_binary.npy,43,84,3612
crown-3_binary.npy,165,258,42570
crown-4_binary.npy,38,71,2698
crown-5_binary.npy,102,152,15504
crown-6_binary.npy,113,181,20453
crown-7_binary.npy,53,95,5035
crown-8_binary.npy,42,80,3360
crown-9_binary.npy,41,76,3116
cup-10_binary.npy,298,372,110856
cup-11_binary.npy,349,381,132969
cup-12_binary.npy,329,364,119756
cup-13_binary.npy,342,366,125172
cup-14_binary.npy,375,365,136875
cup-15_binary.npy,361,391,141151
cup-16_binary.npy,363,345,125235
cup-17_binary.npy,342,350,119700
cup-18_binary.npy,358,335,119930
cup-19_binary.npy,359,393,141087
cup-1_binary.npy,383,425,162775
cup-20_binary.npy,413,374,154462
cup-2_binary.npy,392,380,148960
cup-3_binary.npy,296,343,101528
cup-4_binary.npy,344,443,152392
cup-5_binary.npy,304,358,108832
cup-6_binary.npy,348,369,128412
cup-7_binary.npy,357,357,127449
cup-8_binary.npy,356,315,112140
cup-9_binary.npy,346,332,114872
deer-10_binary.npy,551,500,275500
deer-11_binary.npy,500,551,275500
deer-12_binary.npy,691,550,380050
deer-13_binary.npy,550,691,380050
deer-14_binary.npy,249,333,82917
deer-15_binary.npy,406,416,168896
deer-16_binary.npy,650,532,345800
deer-17_binary.npy,841,828,696348
deer-18_binary.npy,583,660,384780
deer-19_binary.npy,873,881,769113
deer-1_binary.npy,703,693,487179
deer-20_binary.npy,703,693,487179
deer-2_binary.npy,703,693,487179
deer-3_binary.npy,693,703,487179
deer-4_binary.npy,986,984,970224
deer-5_binary.npy,703,693,487179
deer-6_binary.npy,569,545,310105
deer-7_binary.npy,788,784,617792
deer-8_binary.npy,700,638,446600
deer-9_binary.npy,638,700,446600
device0-10_binary.npy,512,512,262144
device0-11_binary.npy,512,512,262144
device0-12_binary.npy,512,512,262144
device0-13_binary.npy,512,512,262144
device0-14_binary.npy,512,512,262144
device0-15_binary.npy,512,512,262144
device0-16_binary.npy,512,512,262144
device0-17_binary.npy,512,512,262144
device0-18_binary.npy,512,512,262144
device0-19_binary.npy,512,512,262144
device0-1_binary.npy,512,512,262144
device0-20_binary.npy,512,512,262144
device0-2_binary.npy,512,512,262144
device0-3_binary.npy,512,512,262144
device0-4_binary.npy,512,512,262144
device0-5_binary.npy,512,512,262144
device0-6_binary.npy,512,512,262144
device0-7_binary.npy,512,512,262144
device0-8_binary.npy,512,512,262144
device0-9_binary.npy,512,512,262144
device1-10_binary.npy,512,512,262144
device1-11_binary.npy,512,512,262144
device1-12_binary.npy,512,512,262144
device1-13_binary.npy,512,512,262144
device1-14_binary.npy,512,512,262144
device1-15_binary.npy,512,512,262144
device1-16_binary.npy,512,512,262144
device1-17_binary.npy,512,512,262144
device1-18_binary.npy,512,512,262144
device1-19_binary.npy,512,512,262144
device1-1_binary.npy,512,512,262144
device1-20_binary.npy,512,512,262144
device1-2_binary.npy,512,512,262144
device1-3_binary.npy,512,512,262144
device1-4_binary.npy,512,512,262144
device1-5_binary.npy,512,512,262144
device1-6_binary.npy,512,512,262144
device1-7_binary.npy,512,512,262144
device1-8_binary.npy,512,512,262144
device1-9_binary.npy,512,512,262144
device2-10_binary.npy,512,512,262144
device2-11_binary.npy,512,512,262144
device2-12_binary.npy,512,512,262144
device2-13_binary.npy,512,512,262144
device2-14_binary.npy,512,512,262144
device2-15_binary.npy,512,512,262144
device2-16_binary.npy,512,512,262144
device2-17_binary.npy,558,558,311364
device2-18_binary.npy,558,558,311364
device2-19_binary.npy,512,512,262144
device2-1_binary.npy,512,512,262144
device2-20_binary.npy,512,512,262144
device2-2_binary.npy,512,512,262144
device2-3_binary.npy,558,558,311364
device2-4_binary.npy,512,512,262144
device2-5_binary.npy,558,558,311364
device2-6_binary.npy,558,558,311364
device2-7_binary.npy,512,512,262144
device2-8_binary.npy,512,512,262144
device2-9_binary.npy,512,512,262144
device3-10_binary.npy,558,558,311364
device3-11_binary.npy,558,558,311364
device3-12_binary.npy,558,558,311364
device3-13_binary.npy,558,558,311364
device3-14_binary.npy,558,558,311364
device3-15_binary.npy,558,558,311364
device3-16_binary.npy,558,558,311364
device3-17_binary.npy,558,558,311364
device3-18_binary.npy,558,558,311364
device3-19_binary.npy,558,558,311364
device3-1_binary.npy,558,558,311364
device3-20_binary.npy,558,558,311364
device3-2_binary.npy,558,558,311364
device3-3_binary.npy,558,558,311364
device3-4_binary.npy,558,558,311364
device3-5_binary.npy,558,558,311364
device3-6_binary.npy,558,558,311364
device3-7_binary.npy,558,558,311364
device3-8_binary.npy,558,558,311364
device3-9_binary.npy,558,558,311364
device4-10_binary.npy,558,558,311364
device4-11_binary.npy,558,558,311364
device4-12_binary.npy,558,558,311364
device4-13_binary.npy,558,558,311364
device4-14_binary.npy,558,558,311364
device4-15_binary.npy,558,558,311364
device4-16_binary.npy,558,558,311364
device4-17_binary.npy,558,558,311364
device4-18_binary.npy,558,558,311364
device4-19_binary.npy,558,558,311364
device4-1_binary.npy,558,558,311364
device4-20_binary.npy,558,558,311364
device4-2_binary.npy,558,558,311364
device4-3_binary.npy,558,558,311364
device4-4_binary.npy,558,558,311364
device4-5_binary.npy,558,558,311364
device4-6_binary.npy,558,558,311364
device4-7_binary.npy,558,558,311364
device4-8_binary.npy,558,558,311364
device4-9_binary.npy,558,558,311364
device5-10_binary.npy,558,558,311364
device5-11_binary.npy,558,558,311364
device5-12_binary.npy,558,558,311364
device5-13_binary.npy,558,558,311364
device5-14_binary.npy,558,558,311364
device5-15_binary.npy,558,558,311364
device5-16_binary.npy,558,558,311364
device5-17_binary.npy,558,558,311364
device5-18_binary.npy,558,558,311364
device5-19_binary.npy,558,558,311364
device5-1_binary.npy,558,558,311364
device5-20_binary.npy,558,558,311364
device5-2_binary.npy,558,558,311364
device5-3_binary.npy,558,558,311364
device5-4_binary.npy,558,558,311364
device5-5_binary.npy,558,558,311364
device5-6_binary.npy,558,558,311364
device5-7_binary.npy,558,558,311364
device5-8_binary.npy,558,558,311364
device5-9_binary.npy,558,558,311364
device6-10_binary.npy,558,558,311364
device6-11_binary.npy,558,558,311364
device6-12_binary.npy,558,558,311364
device6-13_binary.npy,558,558,311364
device6-14_binary.npy,558,558,311364
device6-15_binary.npy,558,558,311364
device6-16_binary.npy,558,558,311364
device6-17_binary.npy,558,558,311364
device6-18_binary.npy,558,558,311364
device6-19_binary.npy,558,558,311364
device6-1_binary.npy,558,558,311364
device6-20_binary.npy,558,558,311364
device6-2_binary.npy,558,558,311364
device6-3_binary.npy,558,558,311364
device6-4_binary.npy,558,558,311364
device6-5_binary.npy,558,558,311364
device6-6_binary.npy,558,558,311364
device6-7_binary.npy,558,558,311364
device6-8_binary.npy,558,558,311364
device6-9_binary.npy,558,558,311364
device7-10_binary.npy,512,512,262144
device7-11_binary.npy,512,512,262144
device7-12_binary.npy,512,512,262144
device7-13_binary.npy,512,512,262144
device7-14_binary.npy,512,512,262144
device7-15_binary.npy,512,512,262144
device7-16_binary.npy,512,512,262144
device7-17_binary.npy,512,512,262144
device7-18_binary.npy,512,512,262144
device7-19_binary.npy,512,512,262144
device7-1_binary.npy,512,512,262144
device7-20_binary.npy,512,512,262144
device7-2_binary.npy,512,512,262144
device7-3_binary.npy,512,512,262144
device7-4_binary.npy,512,512,262144
device7-5_binary.npy,512,512,262144
device7-6_binary.npy,512,512,262144
device7-7_binary.npy,512,512,262144
device7-8_binary.npy,512,512,262144
device7-9_binary.npy,512,512,262144
device8-10_binary.npy,558,558,311364
device8-11_binary.npy,558,558,311364
device8-12_binary.npy,558,558,311364
device8-13_binary.npy,558,558,311364
device8-14_binary.npy,558,558,311364
device8-15_binary.npy,558,558,311364
device8-16_binary.npy,558,558,311364
device8-17_binary.npy,558,558,311364
device8-18_binary.npy,558,558,311364
device8-19_binary.npy,558,558,311364
device8-1_binary.npy,558,558,311364
device8-20_binary.npy,558,558,311364
device8-2_binary.npy,558,558,311364
device8-3_binary.npy,558,558,311364
device8-4_binary.npy,558,558,311364
device8-5_binary.npy,558,558,311364
device8-6_binary.npy,558,558,311364
device8-7_binary.npy,558,558,311364
device8-8_binary.npy,558,558,311364
device8-9_binary.npy,558,558,311364
device9-10_binary.npy,558,558,311364
device9-11_binary.npy,558,558,311364
device9-12_binary.npy,558,558,311364
device9-13_binary.npy,558,558,311364
device9-14_binary.npy,558,558,311364
device9-15_binary.npy,558,558,311364
device9-16_binary.npy,558,558,311364
device9-17_binary.npy,558,558,311364
device9-18_binary.npy,558,558,311364
device9-19_binary.npy,558,558,311364
device9-1_binary.npy,558,558,311364
device9-20_binary.npy,558,558,311364
device9-2_binary.npy,558,558,311364
device9-3_binary.npy,558,558,311364
device9-4_binary.npy,558,558,311364
device9-5_binary.npy,558,558,311364
device9-6_binary.npy,558,558,311364
device9-7_binary.npy,558,558,311364
device9-8_binary.npy,558,558,311364
device9-9_binary.npy,558,558,311364
dog-10_binary.npy,187,255,47685
dog-11_binary.npy,642,675,433350
dog-12_binary.npy,130,150,19500
dog-13_binary.npy,130,150,19500
dog-14_binary.npy,408,526,214608
dog-15_binary.npy,408,526,214608
dog-16_binary.npy,109,172,18748
dog-17_binary.npy,102,177,18054
dog-18_binary.npy,173,283,48959
dog-19_binary.npy,408,526,214608
dog-1_binary.npy,535,686,367010
dog-20_binary.npy,187,255,47685
dog-2_binary.npy,197,273,53781
dog-3_binary.npy,408,526,214608
dog-4_binary.npy,187,255,47685
dog-5_binary.npy,187,255,47685
dog-6_binary.npy,408,526,214608
dog-7_binary.npy,408,526,214608
dog-8_binary.npy,187,255,47685
dog-9_binary.npy,187,255,47685
elephant-10_binary.npy,289,298,86122
elephant-11_binary.npy,289,372,107508
elephant-12_binary.npy,644,759,488796
elephant-13_binary.npy,334,447,149298
elephant-14_binary.npy,531,720,382320
elephant-15_binary.npy,637,720,458640
elephant-16_binary.npy,348,342,119016
elephant-17_binary.npy,274,168,46032
elephant-18_binary.npy,183,252,46116
elephant-19_binary.npy,232,228,52896
elephant-1_binary.npy,686,683,468538
elephant-20_binary.npy,223,298,66454
elephant-2_binary.npy,644,759,488796
elephant-3_binary.npy,301,357,107457
elephant-4_binary.npy,981,998,979038
